id,scientific_name,synonyms,description,english_name,kingdom,phylum,class,order,family,genus,characteristics,biotope,countries__ids,general_uses,notes,refs__ids,links
abutilonangulatum,Abutilon angulatum,,,Fluted abutilon,Plantae,,,,,,,,,,,,
acaciaataxacantha,Acacia ataxacantha,,,Flamethorn,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,,,"BW,ZA",,,,
acaciacaffra,Acacia caffra,,,Cat-thorn,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,,,"BW,NA,ZA",,,,
acaciaerioloba,Acacia erioloba,Acacia giraffae;Vachellia erioloba,E.Mey.,Camel thorn,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,"4 - 12 m tall, yellow flowers, woody pods 130 mm long, grey-green leaves 100 mm, leaflets 13 mm, straight thorns 60 mm, rough fissured bark","arid savanna, grassland, dry river course","BW,NA,ZA",,,carruthers2000[250];vanderwalt1999[39];vanrooyen2001[26],
acaciaerubescens,Acacia erubescens,,,Blue thorn,Plantae,,,,,,,,,,,,
acaciafleckiischinz,Acacia fleckii Schinz,,,Blade thorn,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,,,"BW,ZA",,,,
acaciahaematoxylon,Acacia haematoxylon,,,Grey camel thorn,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,"up to 8 m tall, yellow flowers, leaves and pods with fine grey hairs","desert, semi-desert, sandy soil, dune","BW,NA,ZA",,,vanderwalt1999[47];vanrooyen2001[28],
acaciahebecladahebeclada,Acacia hebeclada hebeclada,,,Candle thorn,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,"2 – 6 m tall, white flowers, hairy leaves and pods","dry savanna, grassland, dry river course, dune","BW,NA,ZA",,"A. hebeclada in vanderwalt1999[51]; A. hebeclada hebeclada is a subspecies, for the species also eol 685061, seems to be renamed to Vachellia hebeclada (cf http://en.wikipedia.org/wiki/Vachellia)",vanderwalt1999[51];vanrooyen2001[42],
acaciahereroensis,Acacia hereroensis,,,Mountain thorn,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,"5 m tall; paired, hooked thorns; long spikes of cream-coloured flowers; fruit is a long, flat, red-brown pod",rocky area,"BW,NA,ZA",,,burke2007[26],
acaciakarroo,Acacia karroo,,,Sweet thorn,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,"3 - 6 m tall, yellow flowers","savanna, arid savanna, grassland, river course","BW,ZA",,,carruthers2000[250];vanrooyen2001[30],
acacialuederitzii,Acacia luederitzii,Acacia reficiens?,,Kalahari-sand acacia,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,"up to 8 m tall, creamy-white flowers","shrubland, grassland","BW,NA,ZA",,"cf. Acacia reficiens (vanderwalt1999[49] says A. reficiens was formerly used, but still seems to be used or is at least very similar); False umbrella thorn in words.csv and vanderwalt1999[49], maybe change name here?; seems to be renamed to Vachellia (cf http://en.wikipedia.org/wiki/Vachellia)",vanderwalt1999[49];vanrooyen2001[30],
acaciamellifera,Acacia mellifera,,,Black thorn,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,"shrub, white flowers, small feather-shaped round leaves, small blackish hook thorns in pairs, very thorny","dry savanna, grassland","BW,NA,ZA",,,vanderwalt1999[64];vanrooyen2001[42],
acacianebrownii,Acacia nebrownii,,,Water thorn,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,,,"BW,NA,ZA",,,,
acacianigrescens,Acacia nigrescens,,,Knob thorn,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,,,"BW,ZA",,,,
acacianiloticasubspkraussiana,Acacia nilotica subsp. kraussiana,,,"Scented thorn, Scented-pod acacia",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,,,"BW,NA,ZA",,,,
acaciarobusta,Acacia robusta,,,Splendid thorn,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,,,"BW,NA,ZA",,,,
acaciasenegal,Acacia senegal,Senegalia senegal,,Senegal gum,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,,,,,,,
acaciatortilissubspheteracantha,Acacia tortilis subsp. heteracantha,,,Umbrella thorn,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,,,"BW,NA,ZA",,,,
acalyphasegetalis,Acalypha segetalis,,,,Plantae,,,,,,,,,,,,
acanthoplus,Acanthoplus,,,,Animalia,,,,,,,,,,,,
acanthoplusdiscoidalis,Acanthoplus discoidalis,,,Armoured ground cricket,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Acanthoplus,,,,,,,
acanthosicyosnaudinianus,Acanthosicyos naudinianus,,,Gemsbok cucumber,Viridiplantae,Streptophyta,,Cucurbitales,Cucurbitaceae,Citrullus,"melon plant, creeping growth, yellow flowers, yellow, thorny, oval-shaped fruits of approx. 250 g, fruit and seeds edible, long root tuber","sandy soil, dune","BW,NA,ZA",,,vanrooyen2001[146],
acanthospermumhispidum,Acanthospermum hispidum,,,Upright starbur,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acanthospermum,,,BF;TZ;ML;BJ;NG;SN;CO,,,,
accipiterbadius,Accipiter badius,,,Shikra,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,carnivore; body-length: 28-30 cm; grey plumage above; russet barring below; yellow legs and cere,,"BW,NA,ZA",,,sinclair1994[86],
achyranthesaspera,Achyranthes aspera,,,Devil's horsewhip,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Achyranthes,,,"BW,ZA",,,,
acinonyxjubatus,Acinonyx jubatus,,,Cheetah,Animalia,Chordata,Mammalia,Carnivora,Felidae,Acinonyx,"carnivore; height: 70-90 cm, the Cheetah is a large cat with long legs and a small head; the coat is yellowish-white with black spots; the ears are small and round; the Cheetah is the fastest land animal reaching speeds of more than 100 km/h; it can be distinguished from the Leopard by its longer legs and the characteristic tear marks extending from the eyes to the mouth;","grassland, desert","BW,MZ,NA,ZA,ZW",,,cillie1997[114],
acrididae,Acrididae,,,Grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,,,"marshland, rainforest, scrubforest","BW,NA,ZA",,,,
acrotomeinflata,Acrotome inflata,,,Acrotome sp.,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Acrotome,"annual herb; up to 50 cm; small white flowers, packed in dense rows in spherical axillary inflorescendes; hardy, rectangular, finely ripped stalk; few opposite, pendent leaves","sandy soil, dune","BW,NA,ZA",,,vanderwalt1999[118];vanrooyen2001[182],
adansoniadigitata,Adansonia digitata,,,Baobab,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Adansonia,,,"AO,NA,ZA",,,,
adeniarepanda,Adenia repanda,,,,Plantae,,,,,,,,,,,,
adeniumoleifolium,Adenium oleifolium,,,Ouheip,Plantae,,,Gentianales,Apocynaceae,Adenium,"succulent, up to 1 m tall, large stem tuber above the ground, longitudinal leaves, pink flowers","dry river course, sandy soil","BW,NA,ZA",,,vanderwalt1999[86];vanrooyen2001[202],
aegypiinae,Aegypiinae,,,Old world vulture,Animalia,,Aves,Falconiformes,Accipitridae,,,check,"BW,NA,ZA",,,,
aepycerosmelampus,Aepyceros melampus,,,Impala,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Aepyceros,herbivore; height: 90 cm; females lack horns,"savanna,scrubforest, grassland","BW,ZA",,,,
aepycerosmelampusmelampus,Aepyceros melampus melampus,,,Common impala,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Aepyceros,"herbivore; height: 90 cm; reddish-brown back, light brown flanks and white belly; three black stripes on the hindquarters; females are smaller and lack horns","savanna, grassland, woodland","BW,MZ,ZA,ZW",,,cillie1997[16],
aepycerosmelampuspetersi,Aepyceros melampus petersi,,,Black-faced impala,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Aepyceros,"herbivore; height: 90 cm, dull brown coat, lighter brown on the flanks and white on the belly; black blaze on the face; females are smaller and lack horns",woodland,"AO,NA",,,cillie1997[18],
aervaleucura,Aerva leucura,,,Aerva sp.,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Aerva,,,"BW,NA,ZA",,,,
aethomysnamaquensis,Aethomys namaquensis,,,Namaqua rock rat,Animalia,Chordata,Mammalia,Rodentia,Muridae,Aethomys,"herbivore; length:23-29 cm, tail-length: 15 cm; the fur is yellowish-brown with lighter underparts; the tail is covered in scales","savanna, forest, shrubland, grassland, rocky area, desert","BW,MZ,NA,ZA,ZW",,micaelamys namaquensis,cillie1997[213],
agamaaculeata,Agama aculeata,,,Dwarf rockhead agama,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,,,,,,,
agamaagama,Agama agama,,,Common agama,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,,,,,,,
agriusconvolvuli,Agrius convolvuli,Herse convolvuli,,Convolvulus Hawk,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Agrius,,,DK;PT;DE;IT;BJ;HK;NZ;AU;IN;PH;IE;SE;MZ,,,,
albiziaanthelmintica,Albizia anthelmintica,,,Worm-bark false-thorn,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Albizia,"up to 6 m tall, yellow or creamy-white flowers, feathery leaves, no thorns, large light brown pods","savannasandy soil, dune","BW,NA,ZA",,used against parasites; 'Worm-cure Albizia' in eol,vanderwalt1999[52];vanrooyen2001[32],
albiziaharveyi,Albizia harveyi,,,Sickle-leaved Albizia,Plantae,,,,,,,,,,,,
albucaabyssinica,Albuca abyssinica,Albuca angolensis,,,Plantae,,,,,,,,,,,,
albucaamboensis,Albuca amboensis,,,Slime lily,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Albuca,,,"BW,NA,ZA",,,,
alcelaphusbuselaphus,Alcelaphus buselaphus,Alcelaphus caama; Alcelaphus buselaphus caama,,Hartebeest,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Alcelaphus,herbivore; height: 110-150 cm; the coat is glossy red-brown; the outside of the legs and the tail are black; the buttocks are light; there is a black blaze on the face; the snout is very long; the shoulders are humped and the back is sloped; the horns rise from a single pedicel and are S-shaped;,"savanna, shrubland, grassland, woodland,","BW,NA,ZA",,,cillie1997[76],
alectraorobanchoides,Alectra orobanchoides,,,Kirk's tobacco witchweed,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Orobanchaceae,Alectra,,,"BW,ZA",,,,
alliumcepa,Allium cepa,,,Onion,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,,,,,,,
aloe,Aloe,,,Aloe,Plantae,,,,,,,,,,,,
aloecryptopoda,Aloe cryptopoda,,,Dr Kirk's aloe,Plantae,Tracheophyta,Liliopsida,Asparagales,Xanthorrhoeaceae,Aloe,,,"BW,ZA",,,,
aloezebrina,Aloe zebrina,,,Zebra leaf aloe,Plantae,Tracheophyta,Liliopsida,Asparagales,Xanthorrhoeaceae,Aloe,,,"BW,NA",,,,
alopochenaegyptiaca,Alopochen aegyptiaca,,,Egyptian goose,Animalia,Chordata,Aves,Anseriformes,Anatidae,Alopochen,omnivore; body-length: 70 cm; brown plumage; darker on the upperwing; dark brown patch on the chest; brown and white bill,freshwater,,,,sinclair1994[64],
amadinaerythrocephala,Amadina erythrocephala,,,Red-headed finch,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Amadina,,,"BW,NA,ZA",,,,
amaranthusdinteri,Amaranthus dinteri,,,,Plantae,,,,,,,,,,,,
amblysomushottentotus,Amblysomus hottentotus,,,Hottentot golden mole,Animalia,Chordata,Mammalia,Afrosoricida,Chrysochloridae,Amblysomus,"carnivore; body-length: 11-15 cm; these barrel shaped moles have a smooth dark brown to reddish fur; the eyes are covered in skin and are completely blind; the openings of the ears are covered with fur and not visible; the short, strong limbs are ideal for digging;","savanna, forest, grassland",ZA,,,cillie1997[206],
amietiaangolensis,Amietia angolensis,,,Angola river frog,Animalia,Chordata,Amphibia,Anura,Pyxicephalidae,Amietia,,,"BW,NA,ZA",,,,
amitermes,Amitermes,,,Amitermes sp.,Animalia,Arthropoda,Insecta,Isoptera,Termitidae,Amitermes,,,"BW,NA,ZA",,,,
ammochariscoranica,Ammocharis coranica,,,Bushman poison bulb,,,,,,,"decidous, perennial plant with a large, burried bulb; the leaves grow in a basal rosette; the inflorescence is a spherical head with many tubular, red flowers","savanna, grassland; sandy soil",,,,vanrooyen2001[120],
ampelocissusobtusata,Ampelocissus obtusata,,,Wild grape,Plantae,,,,,,,,,,,,
anaserythrorhyncha,Anas erythrorhyncha,,,Red-billed Pintail,Animalia,,,,,,"omnivore; body-length: 48 cm; dark cap; cream coloured face with red bill; black and white plumage, paler on the belly",freshwater,,,,sinclair1994[66],
anatidae,Anatidae,,,Anatidae sp.,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser,,,"BW,ZA",,,,
andropogongayanus,Andropogon gayanus,,,Bluestem grass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Andropogon,,,GN;BF;SN;BJ;ML,,,,
animalia,Animalia,,,Animals,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,,,,,,,
anisoptera,Anisoptera,,,Dragonflies,Animalia,,Insecta,Odonata,Dipterocarpaceae,,,,,,,,
annonastenophylla,Annona stenophylla,,,Dwarf custard-apple,Plantae,,,,,,,,,,,,
anobiidae,Anobiidae,,,Death watch beetle,Animalia,Arthropoda,Insecta,Coleoptera,Anobiidae,Xestobium,,,"BW,ZA",,,,
anthephorapubescens,Anthephora pubescens,,,Wool grass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Anthephora,"perennial grass; up to 1,5 m tall; broad leaves with crinkled margins; inflirescence is a compact skipe with hairy spikelets","rocky area, sandy soil","BW,NA,ZA",,,burke2007[98],
anthephoraschinzii,Anthephora schinzii,,,,Plantae,,,,,,,,,,,,
anthoscopusminutus,Anthoscopus minutus,,,Cape penduline tit,Animalia,,,,,,,,,,,,
anthus,Anthus,,,Pipits,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,,,,,,,
antidorcasmarsupialis,Antidorcas marsupialis,,,Springbok,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Antidorcas,"herbivore; height: 90 cm; white face with two brown stripes; light brown back, white belly; both sexes have horns","savanna, grassland","BW,NA,ZA",,,cillie1997[20],
antizomaangustifolia,Antizoma angustifolia,,,Antizoma sp.,Viridiplantae,Streptophyta,Magnoliopsida,Ranunculales,Menispermaceae,Antizoma,,,"BW,ZA",,,,
anura,Anura,,,Frogs and toads,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,,,,,,,,
aonyxcapensis,Aonyx capensis,,,Groot otter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Aonyx,"carnivore; body-length: 75-90 cm; the upper parts of the body are chestnut while the belly, chest, throat and face are lighter coloured; the paws are clawless except for three digits of the hind paws; they can be distinguished from the Spotted-necked Otter by the bigger size and the lack of spots on the throat;",freshwater,"BW,MZ,NA,ZA,ZW",,African Clawless Otter,cillie1997[168],
apidae,Apidae,,,Bees,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,,,,,,,
apis,Apis,,,Honey bee,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,,,,,,,
apismellifera,Apis mellifera,,,European honey bee,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,,,FR;CH;DE;US;NZ;AU;MX;SE,,,,
apocrita,Apocrita,,,"Bees, ants and wasps",Metazoa,Arthropoda,Insecta,Hymenoptera,,,,,,,,,
aponogetonrehmannii,Aponogeton rehmannii,Aponogeton hereroensis; Aponogeton junceus subsp. rehmannii,,,Plantae,,,,,,,,,,,,
aptosimum,Aptosimum,,,Aptosimum,Viridiplantae,Streptophyta,Holothuroidea,Lamiales,Scrophulariaceae,Psycheotrephes,,,,,,,
aptosimumalbomarginatum,Aptosimum albomarginatum,,,Aptosimum sp.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Aptosimum,,"dry river course, sandy soil",,,,vanrooyen2001[78],
aptosimumlineare,Aptosimum lineare,,,Veld violet,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Aptosimum,"herb; up to 20 cm tall; multiple stems growing from a long rootstock; linear-lanceolate leaves; tubular, blue or purple flowers; fruit is a capsule","river course, sandy soil",ZA,,,vanrooyen2001[184],
apusmelba,Apus melba,,,Alpine swift,Animalia,Chordata,Aves,Apodiformes,Apodidae,Apus,,,,,synonym: Tachymarptis melba,,
aquilarapax,Aquila rapax,,,African tawny-eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,carnivore; body-length: 65-80 cm; variable colouration ranging from dark brown to allmost white; pale undeside,,"BW,MZ,NA,ZA,ZW",,,sinclair1994[76],
araneae,Araneae,,,Spiders,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,,,,,,,
ardeotiskori,Ardeotis kori,,,Kori bustard,Animalia,Chordata,Aves,Gruiformes,Otididae,Ardeotis,omnivore; body-length: 135 cm; grey-brown plumage; long neck,"grassland, semi-desert","BW,NA,ZA",,,sinclair1994[112],
argasidae,Argasidae,,,Soft ticks,Animalia,Arthropoda,Arachnida,Ixodida,Argasidae,Carios,,,,,,,
argemoneochroleuca,Argemone ochroleuca,,,Pale mexican pricklypoppy,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Argemone,"coarse annual herb, up to 60cm tall, long sturdy tap root, grey-green, deeply lobed leaves with tips ending in a thorn, light yellow to cream-coloured flowers, seeds can last up to 20 years, grows in riverbeds",dry river course,"BW,NA,ZA",,,vanderwalt1999[100];vanrooyen2001[162],
argiope,Argiope,,,Garden orbweaver,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Brania,,,"BW,NA,ZA",,,,
aristidacongesta,Aristida congesta,,,Stickgrass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Aristida,"tufted grass, 70cm tall, long white hair where the leaf blade and the leaf sheath join, inflorescence is a dens panicle, spikelets with three awns","semi- arid desert, dry river course","BW,NA,ZA",,,vanrooyen2001[88],
aristidameridionalis,Aristida meridionalis,,,"Hay grass, gemsbokgras",Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Aristida,"perennial grass, up to 1,8m tall, woolly haira at the leaf sheath mouth, inflorescence is a large open panicle","sandy soil, dune","BW,NA,ZA",,,vanrooyen2001[88],
aristidapilgeri,Aristida pilgeri,,,,Plantae,,,,,,,,,,,,
aristidastipitatastipitata,Aristida stipitata stipitata,,,,Plantae,,,,,,,,,,,,
asclepiasfruticosa,Asclepias fruticosa,,,Narrow-leaf cotton bush,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Gomphocarpus,,,"BW,ZA",,,,
asparagus,Asparagus,,,Asparagus,Plantae,,,,,,,,,,,,
asparagusafricanus,Asparagus africanus,,,African asparagus,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Asparagus,"shrub, up to 2m tall, curved branches with sharp spines, leaf-like structures (cladodes) in dense clusters, sweetly scented white flowers, fruit is a red berry",sandy soil,"BW,NA",,,vanrooyen2001[60],
